Repository,Stars,Contributor,Location,City,Country,Latitude,Longitude
continue,23679,Patrick-Erichsen,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
continue,23679,RomneyDa,"Salt Lake City, UT",Salt Lake City,United States,40.7605601,-111.8881397
continue,23679,TyDunn,San Francisco,San Francisco,United States,37.7749295,-122.4194155
continue,23679,pzaback,"Lenexa, KS",Lenexa,United States,38.9536174,-94.7335709
continue,23679,justinmilner1,"San Jose, CA",San José,Canada,37.33874,-121.8852525
continue,23679,HD787,"Austin, Texas",Austin,United States,30.267153,-97.7430608
continue,23679,priyashpatil,"Mumbai, IN",Mumbai,India,19.0759837,72.8776559
continue,23679,shermanhuman,USA,United States,United States,38.7945952,-106.5348379
continue,23679,DongjaJ,"Seoul, South Korea",Seoul,South Korea,37.550263,126.9970831
continue,23679,bra1nDump,Menlo Park,Menlo Park,United States,37.4529598,-122.1817252
continue,23679,spew,"Seattle, WA, USA",Seattle,United States,47.6061389,-122.3328481
continue,23679,rootedbox,San Francisco,San Francisco,United States,37.7749295,-122.4194155
continue,23679,mark-espinoza,USA,United States,United States,38.7945952,-106.5348379
continue,23679,theBenForce,"Kansas City, KS",Kansas City,United States,39.11553139999999,-94.6267873
continue,23679,fbricon,France,France,France,46.227638,2.213749
continue,23679,steverhoades,California,California,United States,34.0548951,-118.2426415
continue,23679,samir-abis,Heidelberg,Heidelberg,Germany,49.3987524,8.6724335
continue,23679,joshvera,"New York, NY",New York,United States,40.7127753,-74.0059728
continue,23679,tijszwinkels,the Netherlands,The Netherlands,the Netherlands,52.132633,5.291265999999999
continue,23679,NoeSamaille,"Montpellier, France",Montpellier,France,43.6108535,3.8761323
continue,23679,ashokgelal,"Columbus, Ohio, USA",Columbus,United States,39.9625112,-83.0032218
continue,23679,my8bit,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
continue,23679,restlessronin,Auroville,Auroville,India,12.0052483,79.8068922
continue,23679,mkummer225,Denver,Denver,United States,39.7392358,-104.990251
continue,23679,chezsmithy,Portland Oregon,Portland,United States,45.515232,-122.6783853
continue,23679,bufferoverflow,"Greifensee, Zürich, Switzerland",Greifensee,Switzerland,47.3665785,8.6794982
continue,23679,eagle3y3,"Houston, Texas",Houston,Texas,29.7600771,-95.3701108
continue,23679,apawloski,Philadelphia,Philadelphia,United States,39.9525839,-75.1652215
continue,23679,LLukas22,Germany,Germany,Germany,51.165691,10.451526
continue,23679,cblh,"Guangzhou, China",Guangzhou,China,23.1290799,113.26436
continue,23679,ztuowen,Salt Lake City,Salt Lake City,United States,40.7605601,-111.8881397
continue,23679,DifferentialityDevelopment,Cape Town,Cape Town,South Africa,-33.922087,18.4231418
continue,23679,Iamshankhadeep,Birpara,Birpara,India,26.7037598,89.1430029
continue,23679,ruediste,Switzerland,Switzerland/Switzerland/Switzerland/Swiss,Switzerland,46.818188,8.227511999999999
continue,23679,NinjaPerson24119,"Edmonton, Alberta, Canada",Edmonton,Canada,53.5460983,-113.4937266
continue,23679,JoseVega,El Salvador,El Salvador,El Salvador,13.794185,-88.89653
continue,23679,devbyjonah,"Sacramento, California",Sacramento,California,38.5781342,-121.4944209
continue,23679,hserranome,Spain,Spain,Spain,40.46366700000001,-3.74922
continue,23679,kiates,USA,United States,United States,38.7945952,-106.5348379
continue,23679,hbernie,Los Angeles,Los Angeles,United States,34.0549076,-118.242643
continue,23679,abyss-s,Inha University,Inha University,korea,37.4500221,126.653488
continue,23679,yytdfc,China,China,China,35.86166,104.195397
continue,23679,vadjs,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
continue,23679,tgenaitay,Paris,Paris,France,48.8575475,2.3513765
continue,23679,KoStard,Luxembourg,Luxembourg,Luxembourg,49.815273,6.129582999999999
continue,23679,benedict-lee,"Jeju, Korea",Jeju,Korea,33.5042779,126.519838
continue,23679,KangmoonSeo,South Korea,Seoul,South Korea,35.907757,127.766922
continue,23679,jnhyperion,"Xi'an, China",Xi'an,China,34.2658138,108.9540936
continue,23679,YouJiacheng,"Beijing, China",Beijing,China,39.904211,116.407395
continue,23679,simon376,Augsburg,Augsburg,Germany,48.3705449,10.89779
continue,23679,agirault,"NC, USA",NC,United States,35.7804509,-78.6400751
continue,23679,qiaofenlin,beijing,Beijing,China,39.904211,116.407395
continue,23679,yuiseki,"Taito, Tokyo, Japan",Skill,Japan,35.7125736,139.7802043
continue,23679,yuuuxt,Shanghai,Shanghai,China,31.230416,121.473701
continue,23679,5eqn,Dreamland,Dreamland,Belgium / Belgium / Belgium,51.3852331,1.3771916
continue,23679,siom79,"Witten, Germany",Witten,Germany,51.4438926,7.353197000000001
continue,23679,nperez0111,"Rotterdam, Netherlands",Rotterdam,Netherlands,51.9244201,4.4777325
continue,23679,reosablo,Japan,Japan,Japan,36.204824,138.252924
continue,23679,payoto,"Bristol, UK",Bristol,United Kingdom,51.454513,-2.58791
continue,23679,hicder,"Dublin, CA",Dublin,Canada,37.70491080000001,-121.9096158
continue,23679,jmorganca,Palo Alto,Palo Alto,United States,37.4418834,-122.1430195
continue,23679,radhajain,New York,City of New York,United States,40.7127753,-74.0059728
continue,23679,pczekaj,"Sosnowiec, Poland",Pinewood,Poland,50.27798740000001,19.1268002
continue,23679,pkirkovsky,Pacific Northwest,Pacific Northwest,V0L 1H0,52.0767026,-123.8302432
continue,23679,masegraye,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
continue,23679,Mearman,"near Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch, Wales, UK",near Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch,United Kingdom,53.2246219,-4.197995
continue,23679,TenDRILLL,Finland,Finland,Finland,61.92410999999999,25.748151
continue,23679,tngotr,Paris,Paris,France,48.8575475,2.3513765
continue,23679,tobiajung,"Mannheim, Germany",Mannheim,Germany,49.4874592,8.466039499999999
continue,23679,tomasmcm,"Coimbra, PT",Coimbra,PT,40.2033145,-8.4102573
continue,23679,tgmerritt,Dallas,Dallas,United States,32.7766642,-96.7969879
continue,23679,elabbarw,GB,United Kingdom,United Kingdom,55.378051,-3.435973
continue,23679,Yanpas,Portugal,Portugal,Portugal,39.39987199999999,-8.224454
continue,23679,Yurzs,"Phuket, Thailand",Phuket,Thailand,7.8804479,98.3922504
continue,23679,Oscilloscope98,Shanghai,Shanghai,China,31.230416,121.473701
continue,23679,Cactice,Japan,Japan,Japan,36.204824,138.252924
continue,23679,halfline,"Melrose, MA",Melrose,United States,42.4547874,-71.06547
continue,23679,renebrandel,"New York, NY",New York,United States,40.7127753,-74.0059728
continue,23679,ruchernchong,Singapore,Singapore,Singapore,1.352083,103.819836
continue,23679,sh2,Japan,Japan,Japan,36.204824,138.252924
continue,23679,samelhusseini,Mountain View,Mountain View,United States,37.3900264,-122.0812304
continue,23679,sghuang19,"South Bend, Indiana, U.S.A.",South Bend,United States,41.6763545,-86.2519898
continue,23679,santiagobasulto,"Turin, Italy",Turin,Italy,45.0703155,7.6868552
continue,23679,Segergren,Sweden,Sweden,Sweden,60.12816100000001,18.643501
continue,23679,shigma,"Beijing, China",Beijing,China,39.904211,116.407395
continue,23679,spaasis,Finland,Finland,Finland,61.92410999999999,25.748151
continue,23679,StefanB7,South Africa,Cape Town,South Africa,-30.559482,22.937506
continue,23679,one-lithe-rune,Scotland,Glasgow,Scotland,56.49067119999999,-4.2026458
continue,23679,stlhood,"Mendocino, CA",Mendocino,Canada,39.3076744,-123.7994591
continue,23679,mohankumarelec,"Bengaluru, India",Bengaluru,India,12.9715987,77.5945627
continue,23679,prakashsharma91,India,India,India,20.593684,78.96288
continue,23679,sambarnes,denver,Denver,United States,39.7392358,-104.990251
continue,23679,sealad886,Ireland,Ireland,Ireland,53.77975540000001,-7.3055309
continue,23679,Sugi275,"Japan, Tokyo",Japan,Tokyo,35.6764225,139.650027
continue,23679,tgaff,"Tokyo, Japan",Tokyo,Japan,35.6764225,139.650027
continue,23679,junjieyuan,China,China,China,35.86166,104.195397
continue,23679,hdoer,Beijing China,Beijing,China,39.904211,116.407395
continue,23679,Bogyie,"Seoul, Korea",Seoul,Korea,37.550263,126.9970831
continue,23679,davidbrai,Vienna / Tel Aviv,Tel Aviv-Yafo,Austria,32.0852999,34.78176759999999
continue,23679,fry69,Germany,Germany,Germany,51.165691,10.451526
continue,23679,galeshayek,israel,Israel,israel,31.046051,34.851612
continue,23679,hexbenjamin,"massachusetts, usa",massachusetts,deer,42.3579679,-71.0626885
continue,23679,mayf09,HangZhou,Hangzhou,China,30.2741499,120.15515
continue,23679,imcheeseberg,"Hangzhou, China",Hangzhou,China,30.2741499,120.15515
continue,23679,ChrisLane,United Kingdom,United Kingdom,United Kingdom,55.378051,-3.435973
continue,23679,cvietor,"Hamburg, Germany",Hamburg,Germany,53.5488282,9.9871703
continue,23679,dipakparmar,Canada,San Francisco,Canada,56.130366,-106.346771
continue,23679,fernandosanchezjr,California,California,United States,34.0548951,-118.2426415
continue,23679,freerkminnema,Netherlands,The Netherlands,Netherlands,52.132633,5.291265999999999
continue,23679,obeone,"Bordeaux, France",Bordeaux,France,44.8416106,-0.5810938
continue,23679,adamszewe,Barcelona,Barcelona,Spain,41.3873974,2.168568
continue,23679,adi-sg,Los Angeles,Los Angeles,United States,34.0549076,-118.242643
continue,23679,akshaygulabrao,"Raleigh, NC",Raleigh,United States,35.7795897,-78.6381787
continue,23679,alanwu4321,SF & Waterloo & Vancouver & Taipei,Vancouver,Taiwan,49.2827291,-123.1207375
continue,23679,AlekSi,Armenia,Yerevan,Armenia,40.069099,45.038189
continue,23679,Allan2000-Git,Mangaluru,Mangaluru,India,12.9141417,74.8559568
continue,23679,AnaelBonnafous,Lyon,Lyon,France,45.764043,4.835659
continue,23679,baffioso,Copenhagen,Copenhagen,Denmark,55.6760968,12.5683371
continue,23679,sahuguet,"New York City, USA",New York City,United States,40.7127753,-74.0059728
continue,23679,CaseyHillers,"San Diego, CA",San Diego,Canada,32.715738,-117.1610838
continue,23679,ctwardy,"Herndon, VA",Herndon,United States,38.9695545,-77.3860976
continue,23679,kylewlacy,"Vancouver, WA",Vancouver,United States,45.6280277,-122.673865
continue,23679,lucaswoj,"Mammoth Lakes, CA",Mammoth Lakes,Canada,37.648546,-118.972079
continue,23679,mshameti,"Ann Arbor, MI",Ann Arbor,United States,42.2808256,-83.7430378
continue,23679,mhkeller,"New York, NY",New York,United States,40.7127753,-74.0059728
continue,23679,nejch,Zurich,Zurich,Switzerland/Switzerland/Switzerland/Swiss,47.3768866,8.541694
continue,23679,nmcostello,pennsylvania,Pennsylvania,United States,40.263834,-76.8848197
continue,23679,norseto,"Miyota, Japan",Miyota,Japan,36.3212828,138.508717
continue,23679,owtaylor,"Cambridge, MA USA",Cambridge,MA USA,42.3666036,-71.1056916
continue,23679,pgrandin,"Denver, CO",Denver,United States,39.7392358,-104.990251
continue,23679,HackyRoot,India,India,India,20.593684,78.96288
continue,23679,RangerMauve,"Ottawa, ON, Canada",Ottawa,Canada,45.4200572,-75.7003397
continue,23679,hroussez,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
continue,23679,holger,Karlsruhe / Germany,Karlsruhe,Germany,49.0068901,8.4036527
continue,23679,huy-trn,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,10.8230989,106.6296638
continue,23679,immae1,Stuttgart,Germany,Stuttgart,48.7758459,9.1829321
continue,23679,IqbalLx,Indonesia,Indonesia,Indonesia,-0.789275,113.921327
continue,23679,JSH-data,Seoul,Seoul Metropolitan City,korea,37.550263,126.9970831
continue,23679,jakeasmith,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
continue,23679,voglster,"Dallas, TX",Dallas,United States,32.7766642,-96.7969879
continue,23679,harmonic-jamie,"London, UK",London,United Kingdom,51.5072178,-0.1275862
continue,23679,jannyg,"Hamar, Norway",Ten,Norway,60.7945331,11.0679977
semantic-kernel,23211,shawncal,"Redmond, WA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,moonbox3,"New York, NY",New York,United States,40.7127753,-74.0059728
semantic-kernel,23211,eavanvalkenburg,Netherlands,The Netherlands,Netherlands,52.132633,5.291265999999999
semantic-kernel,23211,RogerBarreto,"Dublin, Ireland",Dublin,Ireland,53.3498053,-6.2603097
semantic-kernel,23211,TaoChenOSU,Seattle,Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,dluc,Lake Washington,Lake Washington,United States,47.6215474,-122.255756
semantic-kernel,23211,adrianwyatt,Seattle,Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,glahaye,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,gitri-ms,"Redmond, WA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,alliscode,Seattle,Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,dehoward,"Atlanta, GA",Atlanta,United States,33.7501275,-84.3885209
semantic-kernel,23211,Krzysztof318,"Poland, Bydgoszcz",Poland,Bydgoszcz,53.12348040000001,18.0084378
semantic-kernel,23211,mkarle,Seattle,Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,joe-braley,"Austin, TX",Austin,United States,30.267153,-97.7430608
semantic-kernel,23211,brunoborges,"Vancouver, Canada",Vancouver,Canada,49.2827291,-123.1207375
semantic-kernel,23211,joowon-dm-snu,South Korea,Seoul,South Korea,35.907757,127.766922
semantic-kernel,23211,alexchaomander,San Francisco,San Francisco,United States,37.7749295,-122.4194155
semantic-kernel,23211,feiyun0112,"Wuhan, China",Wuhan,China,30.5927599,114.30525
semantic-kernel,23211,Vivihung,"Redmond, WA, USA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,matthewbolanos,United States,United States,United States,38.7945952,-106.5348379
semantic-kernel,23211,nmoeller,Germany,Germany,Germany,51.165691,10.451526
semantic-kernel,23211,juliomenendez,"Salt lake city, UT",Salt lake city,United States,40.7605601,-111.8881397
semantic-kernel,23211,baywet,"Montreal, QC, Canada",Montreal,Canada,45.5018869,-73.5673919
semantic-kernel,23211,JTremb,Arvida,Arvida,Canada,48.4257716,-71.1831122
semantic-kernel,23211,ymuichiro,tokyo,Tokyo,Japan,35.6764225,139.650027
semantic-kernel,23211,AdityaGudimella,"Berkeley, CA",Berkeley,Canada,37.8715226,-122.273042
semantic-kernel,23211,shethaadit,"Redmond, WA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,atiq-bs23,Bangladesh,Dhaka,Bangladesh,23.684994,90.356331
semantic-kernel,23211,hario90,Seattle,Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,aayush3011,Seattle,Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,eiriktsarpalis,"London, UK",London,United Kingdom,51.5072178,-0.1275862
semantic-kernel,23211,sneha-afk,United States,United States,United States,38.7945952,-106.5348379
semantic-kernel,23211,stefan521,London,London,United Kingdom,51.5072178,-0.1275862
semantic-kernel,23211,Pilchie,"Seattle, WA, USA",Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,WeihanLi,"Shanghai, China",Shanghai,China,31.230416,121.473701
semantic-kernel,23211,lossyrob,"Philadelphia, PA",Philadelphia,United States,39.9525839,-75.1652215
semantic-kernel,23211,andrewldesousa,"San Francisco, California",San Francisco,California,37.7749295,-122.4194155
semantic-kernel,23211,yorek,"Redmond, WA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,joslat,"Zurich, Switzerland",Zurich,Switzerland,47.3768866,8.541694
semantic-kernel,23211,xbotter,"China , ShangHai",China,ShangHai,31.230416,121.473701
semantic-kernel,23211,Sailesh-2209,"Bangalore, India",Bangalore,India,12.9715987,77.5945627
semantic-kernel,23211,tonybaloney,"Sydney, Australia",Sydney,Australia,-33.8688197,151.2092955
semantic-kernel,23211,agoncal,Paris,Paris,France,48.8575475,2.3513765
semantic-kernel,23211,d3r3kk,"Vancouver, BC",Vancouver,BC,49.2827291,-123.1207375
semantic-kernel,23211,am831,"Santa Cruz, CA",Holy Cross,Canada,36.9741275,-122.028807
semantic-kernel,23211,vicperdana,Melbourne,Melbourne,Australia,-37.8136276,144.9630576
semantic-kernel,23211,yan-li,Shanghai,Shanghai,China,31.230416,121.473701
semantic-kernel,23211,salmon131,"Seoul, Korea",Seoul,Korea,37.550263,126.9970831
semantic-kernel,23211,tomoam,"Tokyo, Japan",Tokyo,Japan,35.6764225,139.650027
semantic-kernel,23211,fabianwilliams,"Washington, DC",Washington,United States,38.9071923,-77.0368707
semantic-kernel,23211,gewarren,"Redmond, Washington, USA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,LazaroHurtado,"Redmond, WA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,karianna,London,London,United Kingdom,51.5072178,-0.1275862
semantic-kernel,23211,mattmazzola,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,mathyousee,"Minneapolis, MN",Minneapolis,United States,44.977753,-93.2650108
semantic-kernel,23211,roji,"Berlin, Germany",Berlin,Germany,52.52000659999999,13.404954
semantic-kernel,23211,ShreyasJejurkar,"Nashik, Maharashtra, India ",Nashik,India,19.9974533,73.78980229999999
semantic-kernel,23211,sgoings,"Denver, CO",Denver,United States,39.7392358,-104.990251
semantic-kernel,23211,svdoever,Netherlands,The Netherlands,Netherlands,52.132633,5.291265999999999
semantic-kernel,23211,gramhagen,"Boston, MA",Boston,United States,42.3555076,-71.0565364
semantic-kernel,23211,sanjeev3,Washington,Seattle,Washington,38.9071923,-77.0368707
semantic-kernel,23211,SandraAhlgrimm,"Berlin, Germany",Berlin,Germany,52.52000659999999,13.404954
semantic-kernel,23211,rwrife,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,Dong-Ruipeng,beijing,Beijing,China,39.904211,116.407395
semantic-kernel,23211,Roybott,"WA, USA",WA,United States,47.0364942,-122.903513
semantic-kernel,23211,shuaihuadu,China,China,China,35.86166,104.195397
semantic-kernel,23211,SimonCropp,"Canberra, ACT, Australia",Canberra,Australia,-35.2801846,149.1310324
semantic-kernel,23211,StevenTCramer,Thailand,Thailand,Thailand,15.870032,100.992541
semantic-kernel,23211,codebrain,"Hobart, Tasmania, Australia",Hobart,Australia,-42.8826055,147.3257196
semantic-kernel,23211,Thwani47,"Durban, South Africa",Durban,South Africa,-29.8586804,31.0218404
semantic-kernel,23211,timschps,"Antwerp, Belgium",Antwerp,Belgium,51.2199302,4.414990299999999
semantic-kernel,23211,tommasodotNET,"As, IT",As,IT,45.8063817,9.0851867
semantic-kernel,23211,0xMihir,West Lafyette,West Lafayette,United States,40.4258686,-86.9080655
semantic-kernel,23211,MixeroTN,Poland,Poland,Poland,51.919438,19.145136
semantic-kernel,23211,MokoSan,"San Diego, CA",San Diego,Canada,32.715738,-117.1610838
semantic-kernel,23211,NTaylorMullen,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
semantic-kernel,23211,nbarbettini,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
semantic-kernel,23211,nickwalkmsft,"Redmond, WA USA",Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,iamnicoj,New York City,City of New York,United States,40.7127753,-74.0059728
semantic-kernel,23211,nschuessler,Redmond,Redmond,United States,47.6739881,-122.121512
semantic-kernel,23211,01011011,"Chicago, USA",Chicago,United States,41.8781136,-87.6297982
semantic-kernel,23211,pauldotyu,Los Angeles,Los Angeles,United States,34.0549076,-118.242643
